mem_id,trans_id,similar_trans,desc,date_diff,date_var,amount,category,discretionary,sub,label
9.7100052201884595E17,4.8663318347283098E18,4866331834768670000|4866331834800030000|4866331834806390000|4866331834945900000|4866331834973350000|4866331835010010000|4866331835120070000|4866331835191100000|4866331835191100000|4866331835349970000|4866331835387580000|4866331835436750000,aplitunescombillca,1.35,1.26,3.06,Entertainment,FALSE,FALSE,0
1.00123564243972E15,1.00123567634529E16,10012356768192200|10012356772877600|10012356788412100|10012356798307900|10012356823974500|10012356868431300|10012356885241700|10012356897897100|10012356919577000,withdrawalpospublifiddlesticksblvdfort,1.43,0.72,29.1,Groceries,FALSE,FALSE,0
9.71000522012272E17,-8.7367388532634399E18,-8736738853259970000|-8736738853258090000,littlecaesarslynwoodcausa,0.36,0.09,1.36,Restaurants/Dining,FALSE,FALSE,0
1.00028121179875E15,1.00028122343448E16,1.00028122507626E16,pridedentalgrouparlingtontx,0,NA,0.0,Healthcare/Medical,FALSE,FALSE,0
1.00083963204342E15,1.00083967849712E16,10008396784971200|10008396784971100|10008396784971100|10008396835374100|10008396846917700|10008396846917700,internetbankingbillpaydebitcapitalonebank,1.05,1.39,19.73,'Credit Card Payments',FALSE,FALSE,0
1.00028121143316E15,1.00028122267931E16,1.00028122553575E16,itunescombillituncupertinomjbgmitunesstoreappst,9.14,NA,5.72,Entertainment,FALSE,FALSE,0
1.00000041154258E15,1.00000042689583E16,10000004268958300|10000004269544100|10000004270861200|10000004272442600|10000004273639500,achwithdrawalfarmersinstypeeftpymtidcofarmersinsachtracenumber,3.54,4.01,29.37,Insurance,FALSE,FALSE,0
1.00013724209738E15,1.00013723601148E17,1.00013723826635008E17,shelloilqpshoustontusa,10,NA,2.87,Gasoline/Fuel,FALSE,FALSE,0
1.00083962585554E15,1.00083967392354E16,10008396739235400|10008396739235400,nyctaiblongislandcny,0,0.0,0.31,Travel,FALSE,FALSE,0
1.00013724462433E15,1.00013723714556E17,1.00013723796136992E17,rosesstoresandersonin,3.71,NA,2.14,Uncategorized,FALSE,FALSE,0
1.00000041154258E15,1.00000042681973E16,10000004269462400|10000004271416500|10000004272137100|10000004272504700|10000004273051500,tkholdingsempepppdid,3,4.0,541.53,Uncategorized,FALSE,FALSE,0
1.00083964085425E15,1.00083966156161E16,10008396615616100|10008396615616100|10008396620236200,creditformyuberrideon,0.67,0.25,0.81,Travel,FALSE,FALSE,0
1.00083962001092E15,1.0008396483122E16,10008396479536700|10008396479986500|10008396508067800,walgreensphoenixaz,1.19,3.29,1.99,Healthcare/Medical,FALSE,FALSE,0
1.00083963204342E15,1.00083965597266E16,1.00083962285185E16,cashadvancefrontend,13,NA,0.0,'Other Expenses',FALSE,FALSE,0
1.00028121143316E15,1.00028122271572E16,10002812238939500|10002812267829700,giltgroupe,6.29,10.45,43.09,Clothing/Shoes,FALSE,FALSE,0
1.00083961178575E15,1.00083964964082E16,1.00083964993789E16,surveymonkeycom,0.43,NA,0.0,'Online Services',FALSE,FALSE,0
1.00028121168714E15,1.00028122206368E16,1.00028122619494E16,ccicarecomwwwcarecowwwcarecom,12.86,NA,0.0,'Cable/Satellite Services',FALSE,FALSE,1
1.00083962585554E15,1.00083967970706E16,10008396797070500|10008396843760700|10008396888279600|10008396928670700,incomingdomesticwirefee,2.75,3.05,0.0,'Service Charges/Fees',FALSE,FALSE,1
1.00028121188956E15,1.00028123925035E16,1.00028124356968E16,sdiharlingentcardposdebit,9,NA,0.32,Uncategorized,FALSE,FALSE,0
1.00083961733347E15,1.0008396856956E16,10008396856955700|10008396856955700,nonsuntrustatmfeeatmcashwithdrawalfee,3.57,21.59,0.0,'Service Charges/Fees',FALSE,FALSE,0
1.0008396146072E15,1.00083967259659E16,10008396798834800|10008396795939800|10008396883127300|10008396883654400|10008396885247000|10008396886655300|10008396906785900|10008396906566300,gingerrootofnewtonnewtonmacard,2.12,11.96,12.8,Uncategorized,FALSE,FALSE,0
1.00028121166095E15,1.00028123663845E16,10002812384197700|10002812412180600|10002812426538400,webauthorizedpmtfirstprogress,4.33,2.78,44.95,'Other Expenses',FALSE,FALSE,0
1.00000041154258E15,1.00000042722945E16,10000004273120900|10000004273169400,carusocarusobirminghammi,1.57,4.08,44.03,Uncategorized,FALSE,FALSE,0
1.00028121148802E15,1.00028122247753E16,1.00028122287766E16,dominoscarrollton,1.29,NA,5.52,Restaurants/Dining,FALSE,FALSE,0
1.00028121168714E15,1.0002812229146E16,1.00028122497141E16,citywidecitywidechicagotaicablimousine,6.71,NA,14.86,Travel,FALSE,FALSE,0
1.00123564704416E15,1.00123567387355E16,10012356808235600|10012356923313500,poswdcostcowhseduncanvilletcard,7.5,9.81,119.79,'General Merchandise',FALSE,FALSE,0
1.00083962001092E15,1.00083967333651E16,10008396793960100|10008396815105300|10008396832643900|10008396889336600,walmartwalmartstsanclementeca,3.14,3.63,62.43,'General Merchandise',FALSE,FALSE,0
1.00028121143316E15,1.00028124362825E16,1.00028124362825E16,debitpurchaseaprchaturbillcomdurham,0,NA,3.13,'General Merchandise',FALSE,FALSE,0
1.00083962001092E15,1.00083965428864E16,1.00083965730356E16,auntchiladasphoenixaz,0,NA,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00083961178575E15,1.00083964967125E16,10008396523560200|10008396584000400,ugaeastcampusdeckathensga,5.36,6.38,0.36,Education,FALSE,FALSE,0
9.7100052201935603E17,-8.7367388532712899E18,-8.7367388532612803E18,walmartsupercenteroviedogrocerystore,2.14,NA,7.61,'General Merchandise',FALSE,FALSE,0
1.00013724462433E15,1.00013722316E18,1000137223160000000|1000137223160000000,billmatrixpurchaseaepindiabillmatrcolumbusoh,3,2.0,7.42,'Other Bills',FALSE,FALSE,0
1.00123564243972E15,1.00123565939502E16,10012356593950200|10012356593949600|10012356620574300,cvspharmacyfortmyers,3.76,10.01,90.88,Healthcare/Medical,FALSE,FALSE,0
1.00000041154258E15,1.00000042729545E16,1.00000042741224E16,onlinepaymenttostudentassistancefoundation,4,NA,0.0,Education,FALSE,FALSE,0
1.00028121168714E15,1.00028122132588E16,10002812225671300|10002812238534300|10002812238534300|10002812252316300|10002812252316300|10002812268137100|10002812268137100,purchasefinancecharge,2.45,5.27,30.81,'Service Charges/Fees',FALSE,FALSE,0
1.00000041154258E15,1.00000042680908E16,10000004268645200|10000004269097200|10000004269385800|10000004269880000|10000004272572100,atmwithdrawaleto,2.74,8.32,153.4,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00000041154258E15,1.0000004273786E16,1.0000004273786E16,purchaseauthorizedonsideboarddanvillecascard,0,NA,0.4,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.0000004271194E16,10000004271361600|10000004271399600|10000004272402600,checkcardnordstrombellevuewa,1.1,1.99,22.33,Clothing/Shoes,FALSE,TRUE,0
1.0008396194742E15,1.00083967985657E16,10008396798565700|10008396822784700|10008396832453900|10008396853529500,citibankatmwithdrawalmar,1.14,0.75,311.48,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00083961179494E15,1.00083968014821E16,1.00083968015445E16,bkofamericaatmdepositstapleybaselimesaaz,0,NA,0.0,Deposits,FALSE,FALSE,0
1.00028121143316E15,1.00028122425097E16,1.0002812245655E16,uberuberdfkfr,1.14,NA,3.4,Travel,FALSE,FALSE,0
1.00000041154258E15,1.00000042709718E16,10000004272531400|10000004272492900|10000004272531400|10000004273043600|10000004273333700|10000004273888600,purchaseauthorizedonbambudessertsdrisunnyvalecascard,1.55,2.6,0.06,Restaurants/Dining,FALSE,FALSE,0
1.00083963204342E15,1.00083968311349E16,1.00083968822869E16,chickfilanorthrichlatustrandatetime,4.14,NA,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00083961179494E15,1.00083967383902E16,1.00083967414709E16,circlekpurchaseecharlestonlasvegasnv,0,NA,0.0,Gasoline/Fuel,FALSE,FALSE,0
1.0008396194742E15,1.00083969025556E16,1.00083969266886E16,achelectroniccreditmaywwwtradesycomtransfer,2.29,NA,161.39,Transfers,FALSE,FALSE,0
1.0008396194742E15,1.00083967185503E16,10008396746155100|10008396766421900|10008396797545400,bkofamericaatmdepositsantamonicasantamonicaca,2.14,0.24,1204.82,Deposits,FALSE,FALSE,0
1.00000041154258E15,1.00000042697223E16,10000004269789700|10000004271509700|10000004271509700,debitfrontieracitizp,1.81,9.82,0.0,Uncategorized,FALSE,FALSE,0
1.0008396194742E15,1.00083968391633E16,1.00083968331191E16,pwithdrwlstevensplaccommerceca,0,NA,35.8,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00083963105897E15,1.00083967125801E16,1.00083967397051E16,postransactiondrlynnajonesbellevuewaus,3.57,NA,484.64,Uncategorized,FALSE,FALSE,0
1.00000041154258E15,1.00000042683012E16,10000004269759300|10000004270860400|10000004271194000,shelloilofordmi,3,3.33,0.28,Gasoline/Fuel,FALSE,FALSE,0
1.00083963212855E15,1.00083966958904E16,10008396795159200|10008396851179300|10008396902177100,checkcardpurchasemelaleucabackuporderid,5.67,5.19,0.0,'Personal Care',FALSE,TRUE,1
1.00000041154258E15,1.00000042464558E16,1.00000042464558E16,towncountrymagazin,0,NA,0.0,Hobbies,FALSE,TRUE,0
1.00000041154258E15,1.00000042708605E16,1.0000004273669E16,purchaseauthorizedonjambajuicesanjosecascard,9,NA,0.61,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042678695E16,1.00000042705029E16,purchasereturnauthorizedontargetttargettmountainviewcapcard,8.43,NA,1.09,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.00000042679713E16,10000004268900700|10000004271554400|10000004271554400,colectivocoffeebayvimilwaukeewi,3.71,16.96,1.84,Restaurants/Dining,FALSE,FALSE,0
1.00013724462433E15,1.00013722270872998E18,1000137222708730000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223231450000|1000137223231450000|1000137223368780000|1000137223368780000|1000137223368780000|1000137223368780000|1000137223368780000|1000137223498690000|1000137223498690000|1000137223498690000|1000137223498690000|1000137223498690000|1000137223498690000|1000137223498690000|1000137223498690000|1000137223642740000|1000137223642740000|1000137223642740000|1000137223642740000|1000137223642740000|1000137223642740000|1000137223642740000|1000137223642740000|1000137223786920000|1000137223786920000|1000137223786920000|1000137223786920000|1000137223786920000|1000137223786920000|1000137223786920000|1000137223786920000|1000137223901260000|1000137223901260000|1000137223901260000|1000137223901260000|1000137223901260000|1000137223901260000|1000137223901260000|1000137223901260000|1000137223901260000|1000137223901260000|1000137223901260000,rickeroilcompadespreauthpmtidshchindncoid,0.23,0.1,13.97,Gasoline/Fuel,FALSE,FALSE,0
1.0008396146072E15,1.0008396900756E16,1.00083969006912E16,bppaypalbethelnorthfirstssanjosecacard,0,NA,0.0,'Other Expenses',FALSE,FALSE,0
1.00083961716152E15,1.00083967068392E16,10008396707301800|10008396718262300,keepthechangetransfercanceledlowacctbalance,0.57,0.37,NA,Transfers,FALSE,FALSE,0
1.00000041154258E15,1.00000042734011E16,10000004273401100|10000004273401100|10000004273401200,purchaseauthorizedonchickfilawalnutcreekcascard,0,0.0,3.04,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042688597E16,10000004270215400|10000004271554400|10000004273029400,activitiesallowancemeg,4.24,0.05,0.0,Uncategorized,FALSE,FALSE,0
1.00000041154258E15,1.00000042683482E16,1.00000042706185E16,fedwirecreditviacitibanknaborobertastrasb,7.14,NA,1.85,'Other Income',FALSE,FALSE,0
1.0008396150311E15,1.00083965690981E16,1.00083965893705E16,quizzlellcdetroitmiusa,2.71,NA,0.17,Uncategorized,FALSE,FALSE,0
1.0008396129482E15,1.00083965845067E16,1.00083965839446E16,sunnyislesparkingmeter,0.43,NA,0.0,Travel,FALSE,FALSE,0
1.00123564243972E15,1.00123565939431E16,10012356593943100|10012356593943100|10012356593943100|10012356593943100|10012356593942200|10012356600934100|10012356600934100,publicstorage,1.82,5.16,0.0,Rent,FALSE,FALSE,1
1.0008396194742E15,1.0008396571905E16,1.0008396571905E16,virginamer,0,NA,0.0,Travel,FALSE,FALSE,0
1.00000041154258E15,1.00000042680372E16,10000004268900700|10000004269461100|10000004269542900|10000004269754500|10000004271015800|10000004271594800|10000004273717400|10000004273847500,nordstromtransppdid,2.3,4.89,68.84,Clothing/Shoes,FALSE,FALSE,0
1.00083962297469E15,1.00083963426644E16,10008396310321500|10008396409288300|10008396315730800|10008396347701600,eonmobilmorelesswestbrookctservicestationswithorwithoutancillaryservices,4.29,12.75,0.1,Gasoline/Fuel,FALSE,FALSE,0
1.61100052201728E18,-2.33673885327283E18,-2336738853270310000|-2336738853260450000|-2336738853252950000|-2336738853246330000|-2336738853229660000|-2336738853215680000,winndiiedavie,1.83,0.99,13.83,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.00000042683012E16,1.00000042693315E16,checkcardworldwrappsnwincbellevuewa,3.29,NA,0.02,Restaurants/Dining,FALSE,TRUE,0
1.00083964085425E15,1.000839660067E16,1.00083966183533E16,senorlocosplanotusa,2,NA,0.72,Uncategorized,FALSE,FALSE,0
1.0008396150311E15,1.00083964678474E16,1.00083964967077E16,sunocodouglasvillegausa,0,NA,0.0,Gasoline/Fuel,FALSE,FALSE,0
1.00028121148802E15,1.00028124015895E16,1.00028124027662E16,checkcardpotbellydallast,0.14,NA,0.0,Restaurants/Dining,FALSE,TRUE,0
1.0008396150311E15,1.00083968235802E16,10008396887142700|10008396918788500,onlinepaymenttoprovidencemultimediagroup,4,4.08,250.0,'Credit Card Payments',FALSE,FALSE,1
1.61100052201728E18,-2.33673885327917E18,-2336738853263190000|-2336738853240790000|-2336738853217540000|-2336738853194300000,interestchargedonpurchases,4.36,0.01,2.51,Interest,FALSE,FALSE,0
1.00083962001092E15,1.00083967893455E16,10008396803739500|10008396881860100|10008396889336600|10008396889336600|10008396901888400|10008396907651800|10008396912219400|10008396912219400,olestavernsanclementeca,1.25,4.52,3.25,Uncategorized,FALSE,FALSE,0
1.00013724453397E15,1.00013723671752E17,1.00013723726958E17,macyseastfriscotx,3.71,NA,4.71,Clothing/Shoes,FALSE,FALSE,0
1.00028121143316E15,1.00028123956273E16,10002812398581900|10002812418513500|10002812418513500|10002812418513500|10002812418513500|10002812422256000|10002812422256000|10002812424232000|10002812436282500|10002812436282500|10002812436282500|10002812436282500,debitpurchasemarepochcomicftechnol,0.7,1.34,137.75,'Online Services',FALSE,FALSE,0
1.00000041154258E15,1.00000042683013E16,1.0000004269597E16,purchaseauthorizedondanvillecascard,4.14,NA,31.04,'General Merchandise',FALSE,FALSE,0
1.0008396194742E15,1.00083968374632E16,1.00083968939154E16,elevenpurchaseelevensantamonicaca,4.43,NA,13.13,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042684873E16,10000004268529700|10000004269222300|10000004269208000,debitlevantofinanciap,0.81,1.97,0.0,'Business Miscellaneous',FALSE,FALSE,0
1.00013724209738E15,1.00013723559554E17,1.0001372361929E17,creditonerewardcreditlasvegasnv,4.43,NA,0.46,'Other Income',FALSE,FALSE,0
1.00083961289649E15,1.00083967703E16,10008396770300000|10008396842801100|10008396854772700,tosharechecking,3.29,22.43,428.87,Uncategorized,FALSE,FALSE,0
1.00083961179494E15,1.00083968015445E16,1.00083968014821E16,theupsstorepurchaseebroadwayrtempeaz,0,NA,0.0,'Postage and Shipping',FALSE,FALSE,0
1.00083962297469E15,1.00083965659945E16,10008396230256900|10008396281920300|10008396291618900|10008396602131100|10008396255726000,eonmobilmorelessoldsaybrookctservicestationswithorwithoutancillaryservices,1.8,5.2,0.77,Gasoline/Fuel,FALSE,FALSE,0
1.00028121165718E15,1.00028122114532E16,10002812211453200|10002812214057100|10002812226726000|10002812226723800|10002812227683600|10002812237504000|10002812237504000|10002812251089000|10002812266126300,interestchargepurchases,1.89,3.99,4.69,Interest,FALSE,FALSE,0
9.7100052201935603E17,4.8663318347824302E18,4.8663318347824302E18,draftwithdrawaldishnetworkonetimedishnetworkonetcoustrace,0,NA,39.29,'Cable/Satellite Services',FALSE,FALSE,0
9.71000522012272E17,-8.7367388532862003E18,-8736738853260420000|-8736738853254920000|-8736738853251260000|-8736738853244740000|-8736738853240270000|-8736738853229940000|-8736738853226360000|-8736738853182390000,paymentmadeattargethawthorneca,2.39,6.64,2.56,'General Merchandise',FALSE,FALSE,0
1.00028121179875E15,1.00028124023164E16,10002812422934900|10002812426856400|10002812431379200,transferselfservicetransfer,2.1,4.09,267.44,Transfers,FALSE,FALSE,0
1.00000041154258E15,1.00000042678489E16,10000004267869800|10000004267869800|10000004267848900|10000004267869800|10000004267971500|10000004267971600|10000004267971600|10000004267971600|10000004268090800|10000004268138100|10000004268209700|10000004268301400|10000004268301300|10000004268301300|10000004268301300|10000004268348200|10000004268387800|10000004268645600|10000004268645500|10000004268645500|10000004268645500|10000004268645500|10000004268645500|10000004268645500|10000004268645500|10000004268645500|10000004268645500|10000004268645600|10000004268813700|10000004268826300|10000004268900800|10000004269222200|10000004269337900|10000004269434700|10000004269543000|10000004269543000|10000004269543000|10000004269543100|10000004269751200|10000004269874300|10000004269874300|10000004269874300|10000004269880100|10000004269945200|10000004269988800|10000004269988700|10000004269988700|10000004270055500|10000004270135900|10000004270135900|10000004270135900|10000004270503000|10000004270667100|10000004272487000|10000004270667100|10000004270860600|10000004272487000|10000004270860600|10000004271095500|10000004271095500|10000004272487000|10000004272487000|10000004271194100|10000004271257900|10000004271361600|10000004272487000|10000004271361700|10000004271361700|10000004271509800|10000004272487000|10000004271509800|10000004272487000|10000004272487000|10000004272487000|10000004271633100|10000004271633100|10000004272487000|10000004272487000|10000004271782500|10000004271782400|10000004272487000|10000004271832900|10000004272487000|10000004272143000|10000004272294700|10000004272487000|10000004272294600|10000004272402700|10000004272486900|10000004272492900|10000004272572100|10000004272720900|10000004272859800|10000004272859700|10000004272859500|10000004272910500|10000004272938400|10000004272954600|10000004273031600|10000004273116700|10000004273120200|10000004273166900|10000004273204600|10000004273401200|10000004273587000|10000004273669000|10000004273669000|10000004273669000|10000004273669000|10000004273717500|10000004273844400|10000004273938100|10000004273938100|10000004273938100,purchaseauthorizedonaplitunescombicascard,0.17,0.06,8.59,Entertainment,FALSE,FALSE,0
1.00000041154258E15,1.00000042683012E16,1.00000042683012E16,blkislamicreliefusaca,0,NA,90.0,Uncategorized,FALSE,FALSE,0
1.00083961179494E15,1.00083965646984E16,10008396564698400|10008396597469100,lowestucsonazusa,2,8.0,13.49,'Home Improvement',FALSE,FALSE,0
1.00000041154258E15,1.00000042740378E16,10000004274037800|10000004274037800,eventticketinsurancva,0,0.0,0.16,Insurance,FALSE,FALSE,0
1.00000041154258E15,1.00000042699452E16,10000004270055500|10000004270135800|10000004272531500|10000004270667100|10000004270737100|10000004272531500|10000004272531500|10000004270737100|10000004272531400|10000004272531400|10000004271318300|10000004271318300|10000004272531400|10000004271424400|10000004272531400|10000004271594700|10000004272492900|10000004272531400|10000004272859700|10000004273043600|10000004273333700|10000004273753600|10000004273888600,purchaseauthorizedonimaginenokiasunnyvalecascard,0.53,0.5,0.9,'Telephone Services',FALSE,FALSE,0
9.71000522012272E17,-8.7367388532878203E18,-8736738853281840000|-8736738853275050000|-8736738853272380000|-8736738853272380000|-8736738853263440000|-8736738853262670000|-8736738853260420000|-8736738853258230000|-8736738853258230000|-8736738853251530000|-8736738853242640000|-8736738853234680000|-8736738853232650000|-8736738853225120000|-8736738853225120000|-8736738853224430000|-8736738853223930000|-8736738853221860000|-8736738853221070000|-8736738853219850000|-8736738853189270000|-8736738853189270000,onlinepaymentthankyou,0.84,1.48,57.88,'Credit Card Payments',FALSE,FALSE,0
1.00028121188956E15,1.00028123654588E16,10002812369142200|10002812378407100|10002812392503500|10002812398451500|10002812407078200|10002812413908100|10002812415814500|10002812419221000|10002812420345100|10002812423783100|10002812425794200,frostatmdebitvlcardtronicsccsbsanbenitotcard,1.17,0.73,26.18,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00083964088409E15,1.0008396503771E16,1.0008396503771E16,purchaseatnorthdallasstore,0.14,NA,23.4,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.00000042683877E16,1.00000042689007E16,stelladotca,1.71,NA,0.01,Clothing/Shoes,FALSE,FALSE,0
1.00000041154258E15,1.00000042461529E16,1.0000004247468E16,dalesnaturalfoods,4,NA,3.01,Groceries,FALSE,FALSE,0
1.00013724209738E15,1.00013723615467008E17,1.000137236729E17,snakmarthoustontusa,3.71,NA,8.36,Uncategorized,FALSE,FALSE,0
1.00083961179494E15,1.00083965039054E16,1.00083965280064E16,capitalonemobilepymtauthdatefeb,2.57,NA,33.33,'Credit Card Payments',FALSE,FALSE,1
1.00000041154258E15,1.00000042686455E16,1.00000042698743E16,purchaseauthorizedonwjbradleycompanycoscard,4,NA,6.53,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.00000042684289E16,1.00000042685362E16,timhortonsburtonmi,0.14,NA,1.46,Restaurants/Dining,FALSE,FALSE,0
1.0008396146072E15,1.00083967459184E16,1.00083967446438E16,fromsharerefciuhoaandtaessavings,0,NA,0.0,Taxes,FALSE,FALSE,0
1.00000041154258E15,1.00000042678573E16,10000004269543000|10000004270927500|10000004271556200|10000004272572300|10000004273717400,ameepaymentachpmt,3.71,1.74,98.53,'Credit Card Payments',FALSE,FALSE,1
1.00000041154258E15,1.00000042683481E16,10000004268348100|10000004268387800|10000004268535300|10000004268900800|10000004269683500|10000004272402600|10000004272531400|10000004272531400|10000004272402600|10000004272624500,purchaseauthorizedonbumblelosaltoscascard,1.3,5.96,13.13,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.00000042680373E16,10000004271554400|10000004273245800,walgreensnrocherochestermi,8.14,16.33,5.02,Healthcare/Medical,FALSE,FALSE,0
1.00123564243972E15,1.00123567884121E16,10012356839550900|10012356894340700,depositdividendtieredrateind,4.36,0.01,3.93,Deposits,FALSE,FALSE,0
1.00083962001092E15,1.00083964812607E16,10008396483114000|10008396498522900|10008396508958500|10008396515265700|10008396519041500,thehomedepot,0.91,0.52,79.31,'Home Improvement',FALSE,FALSE,0
1.00028121168714E15,1.00028124355898E16,10002812435589800|10002812439048000,checkcardstarbuckschicagchicagoil,0.5,0.5,0.01,Restaurants/Dining,FALSE,TRUE,0
1.00028121148802E15,1.00028122179742E16,10002812222799400|10002812233134500|10002812239623400|10002812269411800,webstudiomoviedallas,4.04,11.69,0.02,Entertainment,FALSE,FALSE,1
1.00028121166095E15,1.0002812392717E16,1.00028124050307E16,debitpurchasewmsupercentermeridianid,2.57,NA,69.92,'General Merchandise',FALSE,FALSE,0
1.00028121188956E15,1.00028122354816E16,10002812235481600|10002812240696000|10002812240696000|10002812243149400|10002812253538000|10002812253538000|10002812258658100,capitalonemobilepymtauthdatemar,0.96,1.44,12.92,'Credit Card Payments',FALSE,FALSE,1
1.00000041154258E15,1.00000042724869E16,1.000000427168E16,purchaseauthorizedonslandmarkphphoeniazscard,0,NA,0.0,Entertainment,FALSE,FALSE,0
1.00083963212855E15,1.00083969244224E16,1.00083969244224E16,electronicachcreditcapitalonenacapitalone,0,NA,11.11,'Credit Card Payments',FALSE,FALSE,0
1.00013724453397E15,1.00013722321132006E18,1.00013722306222003E18,withdrawaltplanolegacydrhgus,0,NA,0.0,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00083962107834E15,1.00083964784764E16,10008396487130900|10008396518451200|10008396553711600|10008396562117800|10008396565939300|10008396569408800,panerabreadraleigh,1.93,3.26,4.89,Restaurants/Dining,FALSE,FALSE,0
9.71000522012272E17,4.8663318347004805E18,4.86633183469645E18,storepurchasecostcowhse,0,NA,0.0,'General Merchandise',FALSE,FALSE,0
1.00083961178575E15,1.00083966965679E16,10008396744644600|10008396781901700|10008396796912500|10008396842898300|10008396851895900|10008396887169500|10008396902968500,capitalonecrcardpmtwebid,2.43,1.33,23.45,'Credit Card Payments',FALSE,FALSE,1
1.00028121161812E15,1.00028124181825E16,10002812418182500|10002812421435100|10002812422784500|10002812422784500|10002812423452000|10002812423452000|10002812423452000|10002812430418700|10002812431185300|10002812431185300|10002812433236300|10002812441929900|10002812445290600|10002812446012800,check,0.43,0.37,6980.76,Checks,FALSE,FALSE,0
1.00000041154258E15,1.00000042717824E16,10000004272572200|10000004273592100,mcdonaldsfofordmi,2.79,1.23,6.42,Restaurants/Dining,FALSE,FALSE,0
1.00083962001092E15,1.00083966961414E16,10008396733366300|10008396740949700|10008396740949700|10008396743312800|10008396781559000|10008396781559000|10008396817481500|10008396838506400|10008396842205000|10008396853092300|10008396856796300|10008396869349300|10008396889336500|10008396906338600|10008396917578900,cardmemberservwebpymtwebid,1.23,1.27,164.56,'Credit Card Payments',FALSE,FALSE,1
1.00083963212855E15,1.00083967227168E16,10008396729550100|10008396778443600|10008396785799600,electronicachdebitamericanepress,1.67,4.09,119.07,'Credit Card Payments',FALSE,FALSE,0
1.0008396146072E15,1.00083969107404E16,1.0008396910358E16,sunocoqpswatertownmacard,0,NA,0.0,Gasoline/Fuel,FALSE,FALSE,0
1.00000041154258E15,1.00000042471756E16,1.00000042471756E16,usatogo,0,NA,16.63,Uncategorized,FALSE,FALSE,0
9.7100052201884595E17,-8.7367388532026204E18,-8.7367388532026204E18,smgfbretailsanfrancis,0,NA,0.37,Restaurants/Dining,FALSE,FALSE,0
1.00083961733347E15,1.00083968569555E16,1.00083968569553E16,electronicachdebitkohlsdeptstrschgpymt,3.86,NA,150.65,Clothing/Shoes,FALSE,FALSE,0
1.00083963212855E15,1.00083967278793E16,10008396781430700|10008396830377500|10008396887259800,electronicachdebitpaypalinstferancestry,4.33,0.13,0.0,Transfers,FALSE,FALSE,0
1.00000041154258E15,1.00000042683878E16,10000004269874300|10000004272531400|10000004271194000|10000004272624500|10000004273785900,paypalinstferlinkedinkrisefland,3.43,3.81,0.0,'Online Services',FALSE,FALSE,1
1.00083963204342E15,1.00083968447472E16,10008396844747200|10008396844747200,purchaseauthorizedonfoodcitybradyftworthtpcard,0,0.0,3.04,Groceries,FALSE,FALSE,0
1.0008396194742E15,1.00083968718101E16,10008396877322600|10008396922484600,chasedesepayidindncoid,2.21,5.4,0.0,'Credit Card Payments',FALSE,FALSE,1
1.00000041154258E15,1.00000042684289E16,1.00000042734012E16,mrcslakeorionmi,15.57,NA,0.17,Uncategorized,FALSE,FALSE,0
1.00028121168714E15,1.00028124104315E16,10002812410431500|10002812411393200|10002812412485300|10002812416080700|10002812416081500|10002812418547900|10002812419255100|10002812419255100|10002812435589800|10002812435589800|10002812435589800|10002812435589800|10002812436560000|10002812437111000|10002812437111000|10002812437254200|10002812439048000,checkcardgrubhubseamlessil,0.35,0.67,1.39,Restaurants/Dining,FALSE,TRUE,0
1.00000041154258E15,1.00000042724929E16,10000004272531400|10000004273938100,purchaseauthorizedonlulusonlaurelisancarloscascard,2.71,14.73,1.35,Clothing/Shoes,FALSE,FALSE,0
1.00000041154258E15,1.0000004273669E16,1.0000004273669E16,purchaseauthorizedonsafewaystoredanvillecapcard,0,NA,4.97,Groceries,FALSE,FALSE,0
1.00083961178575E15,1.00083964685876E16,10008396483252100|10008396499379600|10008396519054800|10008396598162800,marshallsduluthga,3.93,14.18,1.26,Clothing/Shoes,FALSE,FALSE,0
