mem_id,trans_id,similar_trans,desc,date_diff,date_var,amount,category,discretionary,sub,label
1.0008396146072E15,1.00083968836544E16,1.00083968820509E16,atmctbeaconstbrooklinemacard,0,NA,0.0,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00000041154258E15,1.00000042692222E16,1.00000042701358E16,jetzcarwashhchalescornerswi,3,NA,0.0,'Automotive Expenses',FALSE,FALSE,0
9.7100052201884595E17,4.86633183522786E18,4.8663318352915804E18,minimarketplanot,1.43,NA,0.36,Groceries,FALSE,FALSE,0
9.7100052201935603E17,4.8663318353968599E18,4866331835437700000|4866331835478780000,targettorlanwinterparkflmcc,0.86,0.04,6.24,'General Merchandise',FALSE,FALSE,0
1.00028121179875E15,1.00028122507626E16,10002812238101500|10002812262870400|10002812265515500,bahamabucksmckinneytx,2.52,19.11,4.35,Restaurants/Dining,FALSE,FALSE,0
1.00013724209738E15,1.00013723692904992E17,1.00013723692904992E17,lecarozbakeryincorphoustont,0.14,NA,0.36,Groceries,FALSE,FALSE,0
1.00083961178575E15,1.00083967396093E16,10008396842898300|10008396842898300|10008396854518800|10008396878913100|10008396893895900|10008396906420300,chasequickpayelectronictransfertozafiro,2.24,8.72,3.74,Transfers,FALSE,FALSE,0
1.00083961179494E15,1.00083967654874E16,1.0008396767307E16,globalcashacpurchaseglobalcashaccelasvegasnv,0,NA,0.0,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00000041154258E15,1.00000042702201E16,1.00000042708604E16,erhardbmwbloomfielbloomfieldhimi,1.86,NA,123.46,'Automotive Expenses',FALSE,FALSE,0
1.00000041154258E15,1.00000042722948E16,10000004272859700|10000004273450000|10000004273938200,redssalonandbar,2,0.0,17.1,'Personal Care',FALSE,FALSE,0
1.00000041154258E15,1.00000042689583E16,10000004269055300|10000004269493500|10000004270392600|10000004270618000,debitcardwithdrawalvisacheckcardtacobellcandate,1.89,1.32,1.89,Restaurants/Dining,FALSE,TRUE,0
1.00083963204342E15,1.00083967904573E16,1.00083968082084E16,purchaseauthorizedonredbodvdrentalilscard,1.43,NA,0.54,Entertainment,FALSE,FALSE,0
1.00083963212855E15,1.00083967065127E16,10008396758243400|10008396807066800|10008396859593500|10008396913411000,electronicachdebitskypecommunicationssarliatpaypal,4.29,0.07,0.0,'Online Services',FALSE,FALSE,1
1.00028121168714E15,1.00028123630233E16,10002812372154700|10002812381610600|10002812391125200|10002812400132700|10002812400132700|10002812411393200|10002812422194300|10002812432996400|10002812442526500,grosvenorcapitadesdirectdepidkjcindncoid,1.9,0.54,24.19,Deposits,FALSE,FALSE,0
1.00028121161812E15,1.00028122516622E16,10002812252343600|10002812270902500,gamestopmiami,2.79,12.5,23.95,Entertainment,FALSE,FALSE,0
1.00123564243972E15,1.00123567754767E16,10012356825044400|10012356873413000,withdrawalbillpayleecountyutilitieswater,4,0.0,0.0,Clothing/Shoes,FALSE,FALSE,1
1.00000041154258E15,1.0000004269543E16,10000004271194100|10000004272354900,posuspswn,4.07,1.72,80.38,'Postage and Shipping',FALSE,FALSE,0
1.00013724209738E15,1.00013723594276E17,100013723601148000|100013723629421000|100013723709708000|100013723636652000|100013723643656000|100013723643655000|100013723649999000|100013723655186000|100013723660572000|100013723660572000|100013723665633000|100013723672900000|100013723672900000|100013723717521000|100013723797207000|100013723797207000|100013723826635000,starbuckshousthoustontusa,0.63,0.63,0.42,Restaurants/Dining,FALSE,FALSE,0
1.00028121148802E15,1.00028124005397E16,10002812417984400|10002812429797300,transferselfservicetransfertodraftfromshare,3.14,0.65,90.67,Transfers,FALSE,FALSE,0
1.00083964088409E15,1.00083968179226E16,1.00083968179226E16,creditonebankpaymentwebid,0,NA,0.1,'Credit Card Payments',FALSE,FALSE,1
1.00000041154258E15,1.00000042683012E16,10000004269222100|10000004270667000|10000004271509700|10000004271894800|10000004272294700|10000004272572300|10000004272776900|10000004273938000,atmcheckdepositcorunnardflintmi,2.25,2.55,2627.05,Deposits,FALSE,FALSE,0
1.00000041154258E15,1.00000042689945E16,10000004268996200|10000004270503100|10000004270486300|10000004271782400|10000004273204600,debitmassmutuallifeinsprem,2.6,5.7,0.0,Insurance,FALSE,FALSE,1
1.61100052201728E18,-2.33673885325971E18,-2336738853192170000|-2336738853187710000,jcpenneyplantation,6.79,70.3,34.22,Clothing/Shoes,FALSE,FALSE,0
1.00000041154258E15,1.0000004273669E16,1.0000004273669E16,purchaseauthorizedoncourtyardbymarriportlandorscard,0,NA,1.29,Travel,FALSE,FALSE,0
1.00083964088409E15,1.00083964445823E16,10008396374422600|10008396578226300|10008396616913400|10008396595186800,paymentreceivedthankyou,3.86,34.42,41.75,'Credit Card Payments',FALSE,FALSE,0
1.00013724462433E15,1.00013722316E18,1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223160000000|1000137223231450000|1000137223368780000|1000137223368780000|1000137223498690000|1000137223498690000|1000137223642740000|1000137223642740000|1000137223642740000|1000137223786920000|1000137223786920000|1000137223901260000,firstprogresscardbillpayment,0.92,0.25,61.42,'Other Bills',FALSE,FALSE,0
1.00083962001092E15,1.00083967180226E16,10008396724609300|10008396491644300|10008396778464300|10008396529494200|10008396838506400,coorcocomphsvca,1.97,2.81,16.56,'Online Services',FALSE,FALSE,0
1.00000041154258E15,1.00000042688979E16,1.00000042691571E16,checkcardsmartecartestpaulmn,0.14,NA,0.0,Travel,FALSE,TRUE,0
1.00000041154258E15,1.00000042699453E16,1.00000042727207E16,purchaseauthorizedontmobilecompaymewascard,8.14,NA,0.0,'Telephone Services',FALSE,FALSE,0
1.00028121165718E15,1.00028122292394E16,10002812229239400|10002812246488700|10002812253755000,shelloildesperesmousa,2.71,9.24,8.05,Gasoline/Fuel,FALSE,FALSE,0
1.00000041154258E15,1.00000042683153E16,10000004268645400|10000004270776600|10000004269874300|10000004271015800|10000004271998400|10000004271998300|10000004271361700|10000004272572300|10000004272938300|10000004273938200,fordcreditcop,1.8,2.77,0.33,Loans,FALSE,FALSE,1
1.00083963212855E15,1.00083967197482E16,10008396804378400|10008396924422400,atmcashwithdrawalzaga,8.36,4.5,10.0,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00028121143316E15,1.00028123681986E16,10002812398581900|10002812419458500,check,5.57,2.61,2895.45,Checks,FALSE,FALSE,0
1.00028121143316E15,1.0002812357471E16,1.00028123985819E16,chkgplustrf,9,NA,25.48,Transfers,FALSE,FALSE,0
1.0008396146072E15,1.0008396799499E16,1.00083967999372E16,preauthorizationoldnavyusapending,0,NA,0.0,Clothing/Shoes,FALSE,FALSE,0
1.00000041154258E15,1.00000042728597E16,1.00000042731167E16,nonwfatmwithdrawalauthorizedonelcaminoryumiyogurredwoodcitycaatmidlkcard,1,NA,0.0,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00083961538707E15,1.0008396468225E16,10008396504085200|10008396535935600|10008396568952900|10008396606035400,tmobilerecurngpmttmobile,4.29,0.04,1.54,'Telephone Services',FALSE,FALSE,0
1.0008396194742E15,1.00083965922475E16,1.00083965922475E16,nordstromsantamonicdepartmentstore,0,NA,1.87,Clothing/Shoes,FALSE,FALSE,0
1.00083962297469E15,1.00083968130123E16,1.00083968130122E16,poswithdrawalelneonmobileonmobiloldsaybrookct,2.14,NA,0.92,Gasoline/Fuel,FALSE,FALSE,0
1.00000041154258E15,1.00000042695052E16,1.00000042708612E16,checkwithdrawalprocessedcheckkohlsdeptstoretypeidwachtracenumber,4.14,NA,0.0,Clothing/Shoes,FALSE,FALSE,0
1.0008396194742E15,1.00083966971015E16,10008396718550300|10008396777164100|10008396860064200|10008396895624300,checkcardarclightcinemasbeachelsegundoca,4.11,5.24,0.5,Entertainment,FALSE,TRUE,0
1.00083962585554E15,1.00083966936324E16,10008396706649600|10008396718791900|10008396734673200|10008396751786900|10008396754066200|10008396756554400|10008396758762200|10008396778184000|10008396788575300|10008396805448500|10008396805448500|10008396829065200|10008396841119400|10008396851957900|10008396853763600|10008396861320800|10008396862829100|10008396893563400|10008396893561000|10008396928672900,discoverepaymentwebid,0.95,0.5,492.35,'Credit Card Payments',FALSE,FALSE,1
1.00000041154258E15,1.00000042679714E16,1.00000042693858E16,onlinepaymenttoleusfinancialservicesloan,4.43,NA,0.0,'Automotive Expenses',FALSE,FALSE,1
1.0008396146072E15,1.00083967980556E16,1.00083967988348E16,subwaynewtoncentrnewtonmacard,0,NA,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00028121148802E15,1.00028124228405E16,1.00028124277471E16,pospurchtiffstreatsttiffstreatsus,1.14,NA,3.41,Restaurants/Dining,FALSE,FALSE,0
1.00083962585554E15,1.00083967346732E16,10008396788575300|10008396841119400|10008396893561000,geeksquadplanmn,4.29,0.06,0.0,Electronics,FALSE,FALSE,1
1.00000041154258E15,1.00000042709274E16,10000004271554400|10000004271554400,amerschurchstreetannarbormi,1,2.0,0.4,Restaurants/Dining,FALSE,FALSE,0
1.00083963204342E15,1.00083962802716E16,10008396343582100|10008396204730800|10008396313432500|10008396344874800|10008396346798900,racetracmorelessnorthrichlantautomatedfueldispenser,3.49,12.14,0.83,Gasoline/Fuel,FALSE,FALSE,0
1.00013724462433E15,1.00013722316E18,1000137223160000000|1000137223786920000,walgreenspurchasesscatterfielandersonin,6.86,52.9,17.38,Healthcare/Medical,FALSE,FALSE,0
1.00083963212855E15,1.00083964631629E16,10008396500037900|10008396531101300|10008396563061400|10008396601141300,interestchargepurchases,4.29,0.07,2.5,Interest,FALSE,FALSE,0
9.71000522012272E17,-8.7367388532823101E18,-8736738853202250000|-8736738853193260000,centralcheckoutglendaleca,8.36,88.26,1.69,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.00000042690402E16,10000004269290500|10000004270619600,achwithdrawalvzwirelessvetypevzwwebpayidcovzwirelessveachtracenumber,3.71,0.37,18.38,'Telephone Services',FALSE,FALSE,1
1.00000041154258E15,1.00000042734536E16,1.00000042734536E16,billpayquestdiagnosticonlinexxxxxon,0,NA,2.84,Healthcare/Medical,FALSE,FALSE,0
1.00000041154258E15,1.00000042694348E16,10000004272487000|10000004272294700,dsrsdutilityobriennicole,4.21,35.52,1.16,Utilities,FALSE,FALSE,1
1.00000041154258E15,1.00000042689582E16,10000004269884200|10000004272859700|10000004274038200,achwithdrawalaestypestdntloanidecoaesachtracenumber,5.76,7.19,0.21,Transfers,FALSE,FALSE,0
1.00000041154258E15,1.00000042683481E16,10000004268428700|10000004268645200|10000004268645200|10000004268825500|10000004268900700|10000004269683400|10000004270219800|10000004270502800|10000004270567800|10000004270667000|10000004270971800|10000004271081100|10000004271361600,duanereaderdanewyorkny,0.71,0.46,5.76,Healthcare/Medical,FALSE,FALSE,0
1.00083961179494E15,1.00083969159262E16,1.00083969153257E16,totalwineandpurchasenstephanieshendersonnv,0,NA,0.0,Gasoline/Fuel,FALSE,FALSE,0
9.7100052201884595E17,4.8663318349805701E18,4.8663318351911004E18,victoriassecretstorfriscot,3.86,NA,6.48,Clothing/Shoes,FALSE,FALSE,0
1.00083962001092E15,1.00083966067372E16,10008396573035600|10008396568931600|10008396609062100,interestchargeonpurchases,1.43,6.12,4.55,Interest,FALSE,FALSE,0
1.00028121161812E15,1.00028122098801E16,10002812223567700|10002812235041700,skydiamondmediall,4.21,0.09,25.0,Uncategorized,FALSE,FALSE,1
1.00000041154258E15,1.00000042682098E16,10000004268705300|10000004268756800|10000004269542900|10000004270060800|10000004270135700|10000004270860400|10000004271420300|10000004271509800|10000004272402600|10000004272859600|10000004272938300|10000004273600300|10000004274037800,allyfinancialpppdidm,1.44,0.7,15.72,Uncategorized,FALSE,FALSE,0
1.0008396146072E15,1.00083968358895E16,10008396874157500|10008396834906500|10008396856129000|10008396857592600|10008396874157300|10008396900691200|10008396900756000,farmgrillrostisserienewtonmacard,0.71,1.63,4.81,Restaurants/Dining,FALSE,FALSE,0
1.0008396146072E15,1.00083968789994E16,1.00083968791848E16,fromsharerefquhounnewtonrealestateta,0,NA,0.0,Taxes,FALSE,FALSE,0
1.00000041154258E15,1.00000042688295E16,10000004270135700|10000004271509700|10000004272954500,meemicinsuranceinspremppdid,4.29,0.06,70.14,Insurance,FALSE,FALSE,1
1.00083961289649E15,1.00083967568083E16,1.00083968138446E16,purchaseauthorizedoncostcowhselancasterpapcard,4.57,NA,3.64,'General Merchandise',FALSE,FALSE,0
1.00083962585554E15,1.00083967683497E16,1.00083968746887E16,luckyhairsaloncolumbusoh,8.86,NA,0.0,Groceries,FALSE,FALSE,0
1.0008396129482E15,1.00083964899716E16,10008396502510000|10008396510420900|10008396618721000|10008396620176000,littlecaesars,4,38.67,2.18,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042734582E16,10000004273458200|10000004273458300,poswithdrawalgezonmobilbyroncenterwyomingmicard,3,11.8,14.47,Gasoline/Fuel,FALSE,FALSE,0
1.00013724453397E15,1.0001372234116E18,1000137223411600000|1000137223411600000|1000137223727100000|1000137223727100000|1000137223654130000|1000137223654130000|1000137223668230000|1000137223727100000|1000137223668230000|1000137223752620000|1000137223950300000|1000137223950130000|1000137223969390000|1000137223986800000,pospurchwmsupercentertplanocwmsupercenterus,0.61,0.81,84.38,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.00000042683012E16,10000004269880000|10000004272442600|10000004272859600|10000004273668800,chevronrichmondca,4.25,6.25,2.01,Gasoline/Fuel,FALSE,FALSE,0
1.00000041154258E15,1.00000042471756E16,10000004247175600|10000004247175600,mwlansingbwl,4.14,0.37,2.44,Uncategorized,FALSE,FALSE,0
1.00028121161812E15,1.00028122192457E16,1.00028122673139E16,graftoncosmeticsboyntonbea,14.86,NA,0.0,'Personal Care',FALSE,FALSE,0
1.00123564704416E15,1.0012356498918E16,10012356552691400|10012356582200100,sardisloneelmwatermidlothiant,5.21,6.38,13.86,Utilities,FALSE,FALSE,1
1.00000041154258E15,1.00000042703932E16,10000004272531400|10000004272442700,purchaseauthorizedonrubiossunnyvalecascard,2.93,17.15,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00083964085425E15,1.00083968027783E16,10008396804662000|10008396807603400|10008396841774700|10008396841774700|10008396841774600|10008396854982000|10008396877987400|10008396881067100|10008396889184800|10008396900114200|10008396903597700|10008396921412300|10008396925737900,paymentforamzstorecardwebid,0.77,0.34,80.69,Entertainment,FALSE,FALSE,0
1.00013724209738E15,1.00013722289388006E18,1000137222986580000|1000137223125030000|1000137223194960000|1000137223341620000|1000137223459330000|1000137223603580000|1000137223736810000|1000137223876560000|1000137223994190000,checkcardernsttoolcompanysugarlandt,2,0.0,0.0,Uncategorized,FALSE,TRUE,0
1.00083964085425E15,1.00083965178377E16,10008396538651100|10008396555362800|10008396587294400|10008396590518400|10008396596730900,jackinthebodallastusa,2.03,2.32,0.32,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042680373E16,10000004268037300|10000004268209800|10000004269447800|10000004269447800|10000004269542900|10000004270725900|10000004270725900|10000004270860400|10000004272294700|10000004272294700|10000004272294700|10000004272402600|10000004273498600|10000004273498600|10000004273542500|10000004273600300,greatlakeshighpppdidm,1.09,2.83,81.36,Uncategorized,FALSE,FALSE,0
1.00000041154258E15,1.00000042692224E16,1.00000042701359E16,purchaseauthorizedonparchmentslivermorecascard,3,NA,0.0,'General Merchandise',FALSE,FALSE,0
1.0008396194742E15,1.00083967546907E16,10008396793557200|10008396842949600,otherdecreasepreauthorizedtransfertocheck,4.14,0.04,0.03,Transfers,FALSE,TRUE,0
1.00000041154258E15,1.00000042687055E16,10000004269287200|10000004269543000|10000004269880100|10000004269880100|10000004270503000|10000004270860600|10000004270860600|10000004270971900|10000004272487000|10000004271680000|10000004272486800|10000004272294600|10000004272572100|10000004272910500|10000004272910500|10000004272912200|10000004273401100|10000004273938100|10000004273938100|10000004273938100,purchaseauthorizedontargetttargettdublincapcard,0.84,0.69,134.73,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.0000004273786E16,1.0000004273786E16,achtransactionpaytrustp,0,NA,0.04,'Other Bills',FALSE,FALSE,0
1.00013724462433E15,1.00013722270872998E18,1.00013722316E18,cnsvarietywhpurchasescatterfieldandersonin,5.43,NA,0.47,'General Merchandise',FALSE,FALSE,0
1.00083961733347E15,1.00083968569555E16,10008396856955300|10008396856952900,electronicachdebitcreditonebankpayment,3.5,0.26,137.37,Transfers,FALSE,FALSE,0
1.00013724453397E15,1.00013722321132006E18,1.00013722295589005E18,pospurchwetzelspretzetplanowetzelspretzeus,0,NA,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042724869E16,10000004271194200|10000004272486900|10000004271194200,purchaseauthorizedonquiznosculvercitycascard,0,0.0,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00083961289649E15,1.00083967452426E16,1.00083967648792E16,onlinetransferfromewaysavesavingsrefibeqzzdzon,1.71,NA,38.35,Transfers,FALSE,FALSE,0
1.00000041154258E15,1.00000042698801E16,10000004269880100|10000004269880100,purchaseauthorizedonbroadwaybrewhousenashvilletnscard,0,0.0,5.99,Groceries,FALSE,FALSE,0
1.00083962107834E15,1.00083964620797E16,10008396464191900|10008396476268400|10008396476268400|10008396492561400|10008396492561400|10008396513419100|10008396513419100|10008396530908700|10008396540857500|10008396540857500|10008396560732200|10008396560732200|10008396593909600|10008396593909600|10008396617626200,onlinepaymentthankyou,1.29,1.86,742.68,'Credit Card Payments',FALSE,FALSE,0
1.00028121179875E15,1.00028122282831E16,10002812232149400|10002812230261800,planosportsauthoritytx,0,0.0,0.0,Hobbies,FALSE,FALSE,0
1.00083962001092E15,1.00083968326439E16,10008396889336600|10008396912219400,nonchaseatmwithdraw,3.21,2.95,39.81,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.0008396129482E15,1.00083965781707E16,1.00083965781088E16,eveningcall,0.29,NA,0.0,Uncategorized,FALSE,FALSE,0
1.00083961179494E15,1.00083968746701E16,10008396875727200|10008396890528000|10008396890510200,circlekpurchasewmiraclemitucsonaz,0.38,0.44,9.13,Gasoline/Fuel,FALSE,FALSE,0
1.00028121148802E15,1.00028123664944E16,10002812374928000|10002812388432200|10002812401661100|10002812403597100|10002812416073000|10002812420268600|10002812445424900,efttransirsusatapymt,2.41,2.49,1291.3,Taxes,FALSE,FALSE,0
1.00000041154258E15,1.00000042725315E16,1.00000042714247E16,onlinetransferfromeflandarefibejgmqwellsfargoatworkcheckinhousemoney,0,NA,0.0,Transfers,FALSE,FALSE,0
1.00083961178575E15,1.00083964599966E16,10008396482790800|10008396518375100|10008396561372900|10008396586302700,nfsjstfitu,3.93,0.55,0.15,Healthcare/Medical,FALSE,TRUE,0
1.00000041154258E15,1.00000042724019E16,10000004272720700|10000004272720700|10000004272720700,patpatagoniadirectinnv,0.38,0.44,198.23,Uncategorized,FALSE,FALSE,0
1.00013724462433E15,1.00013723694314E17,100013723449188000|100013723722213000|100013723803534000|100013723803533000|100013723835620000,paymentreceivedthankyou,2.06,3.46,68.13,'Credit Card Payments',FALSE,FALSE,0
1.00028121179875E15,1.00028124427732E16,1.00028124427732E16,pospurchquiktriptplanoquiktripus,0,NA,18.81,Gasoline/Fuel,FALSE,FALSE,0
1.00083961178575E15,1.00083965321263E16,1.00083966049995E16,opensavingsathp,9,NA,0.66,Savings,FALSE,FALSE,0
1.0008396194742E15,1.00083967185503E16,10008396746155100|10008396766421900,bkofamericaatmwithdrwlsantamonicasantamonicaca,2,0.37,80.0,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00000041154258E15,1.00000042678566E16,10000004269222100|10000004270503000,greatlakesckfrmi,4.21,0.09,0.0,Uncategorized,FALSE,FALSE,1
1.00083961178575E15,1.00083965059108E16,1.00083965059108E16,cradjinsurancepremium,0,NA,0.05,Insurance,FALSE,FALSE,0
1.00083963212855E15,1.00083968511793E16,1.00083969078322E16,checkcardpurchasegooglesvcsappsa,4.43,NA,7.4,'Online Services',FALSE,TRUE,0
1.00000041154258E15,1.00000042686453E16,10000004270263200|10000004271998400|10000004272354900,westbornmarketlivonialivoniami,3.67,6.54,8.85,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.00000042683481E16,10000004268387600|10000004268428700|10000004269459700|10000004269542800|10000004269596800|10000004269643000|10000004269683400|10000004269756900|10000004270618400|10000004270971800|10000004271015800|10000004271193900|10000004271257800|10000004271318700|10000004271417100|10000004271510400,odptransferfee,0.62,0.88,0.0,Transfers,FALSE,FALSE,0
1.00000041154258E15,1.00000042689502E16,1.00000042691257E16,purchaseauthorizedonamcheadquartersmorristownnjscard,0.43,NA,18.86,'Service Charges/Fees',FALSE,FALSE,0
1.00028121148802E15,1.00028122167834E16,10002812246310500|10002812246310500|10002812246310500|10002812246310900|10002812249390700|10002812263673500,kroger,2.43,1.37,20.39,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.0000004273938E16,1.0000004273938E16,eternaltransferreturned,0,NA,0.0,Transfers,FALSE,FALSE,0
1.0008396150311E15,1.00083965151021E16,1.00083965915461E16,pauldingcountyboarddallasga,9.43,NA,0.29,Uncategorized,FALSE,FALSE,0
1.00000041154258E15,1.0000004269163E16,10000004269128100|10000004269163100|10000004269128100|10000004269128100|10000004269163100|10000004269163000,feewithdrawaldebitcardfeevisainternationalserviceassessmentdatecard,0.02,0.0,0.07,'Cable/Satellite Services',FALSE,FALSE,0
1.00013724462433E15,1.00013722390126003E18,1.00013722390126003E18,efwithdrwlfederaldrivechesterfieldin,0,NA,35.06,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00028121179875E15,1.00028123559867E16,1.0002812394162E16,jrnlentryprimedebitcardpurchasebonustnsfordec,8.43,NA,0.5,'Other Income',FALSE,FALSE,0
1.00083962001092E15,1.00083968151053E16,10008396832643900|10008396889336600,chevronsanclementeca,3,6.9,0.68,Gasoline/Fuel,FALSE,FALSE,0
1.00028121161812E15,1.00028122403647E16,1.00028122416415E16,dredermstorecom,0.43,NA,4.86,'Personal Care',FALSE,FALSE,0
1.00000041154258E15,1.00000042687944E16,1.00000042687946E16,checkcardkeokisparadisekoloahi,0,NA,8.18,Uncategorized,FALSE,TRUE,0
1.0008396194742E15,1.00083965057146E16,1.00083965307832E16,wholefdsmon,4,NA,0.0,Groceries,FALSE,FALSE,0
1.61100052201728E18,-2.3367388532737101E18,-2336738853260440000|-2336738853236840000,paymentthankyoulasvegasnv,3.5,3.68,231.61,'Credit Card Payments',FALSE,FALSE,0
1.00123564243972E15,1.00123565939496E16,10012356593950100|10012356593950100,virginaustraliawintonaamguk,0,0.0,255.34,Travel,FALSE,FALSE,0
1.0008396129482E15,1.00083965747698E16,1.00083965751138E16,islamoradafishcodani,0.14,NA,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042731703E16,1.00000042737172E16,wigginstreetcoffeegambieroh,2,NA,2.14,Restaurants/Dining,FALSE,FALSE,0
1.00083962001092E15,1.00083967313383E16,1.00083968924504E16,riteaidcorpsanclementeca,13,NA,2.12,Healthcare/Medical,FALSE,FALSE,0
1.00000041154258E15,1.00000042678573E16,10000004267857300|10000004268037400|10000004268602600|10000004268821800|10000004269835400|10000004270503100|10000004272294700|10000004272910500|10000004273120100|10000004273498500|10000004273669200,poscostcowhse,1.68,2.15,72.69,'General Merchandise',FALSE,FALSE,0
1.00013724453397E15,1.00013722321132006E18,1000137223080190000|1000137223211320000|1000137223269080000|1000137223370610000|1000137223440540000|1000137223727100000|1000137223604330000|1000137223727100000|1000137223654130000|1000137223654130000|1000137223950130000|1000137223969390000|1000137223950300000|1000137223969390000|1000137223950130000|1000137223950300000|1000137223969390000|1000137223950300000|1000137223950130000,pospurchcvstplanocvsus,0.66,1.13,4.14,Healthcare/Medical,FALSE,FALSE,0
1.00028121166095E15,1.00028123565613E16,10002812356561300|10002812374651300|10002812394503500,checkviewimage,2.76,5.74,65.68,Checks,FALSE,FALSE,0
1.00028121165718E15,1.00028122276847E16,10002812235996100|10002812255222300,autoairvacuumsvcplainviewnyusa,4.36,5.4,0.06,Travel,FALSE,FALSE,0
1.00083964085425E15,1.00083966997904E16,10008396705801500|10008396802778300|10008396804662000,shellservicestationdallast,2.9,19.52,1.58,Gasoline/Fuel,FALSE,FALSE,0
1.00000041154258E15,1.00000042679172E16,10000004269287200|10000004270263200,dellfinancialspp,3.71,0.65,0.0,'Cable/Satellite Services',FALSE,FALSE,0
9.71000522012272E17,4.86633183542767E18,4866331835470250000|4866331835512880000,elbaronrestapurchaseelbaronrestauralosangelesca,1,0.0,3.29,Restaurants/Dining,FALSE,FALSE,0
1.00013724209738E15,1.00013722276607002E18,1000137222766070000|1000137222766070000|1000137222766070000|1000137222893880000,cornerstorepurchasebissonnethoustont,0.29,0.04,0.01,Groceries,FALSE,FALSE,1
1.00013724453397E15,1.00013722366823002E18,1000137223727100000|1000137223668230000,pospurchtoysrustfriscotoysrusus,0,0.0,0.0,'Child/Dependent Expenses',FALSE,FALSE,0
1.00028121168714E15,1.00028124210412E16,1.00028124210412E16,checkcardgarfinkelsvailco,0,NA,9.59,Uncategorized,FALSE,TRUE,0
1.00028121161812E15,1.00028122403647E16,10002812242339100|10002812255291600|10002812259406200,godaddycom,1.9,2.54,0.45,'Online Services',FALSE,FALSE,0
1.00000041154258E15,1.00000042688168E16,1.00000042688168E16,wmsupercenterpurchasewalmartsupercerochesterhilmi,0,NA,136.77,'General Merchandise',FALSE,FALSE,0
1.00028121165718E15,1.00028122292394E16,1.00028122439346E16,mcdonaldsfstlouismousa,5,NA,0.02,Restaurants/Dining,FALSE,FALSE,0
1.00083961179494E15,1.00083968106797E16,1.00083968099118E16,circlekpurchaseeflorencebcasagrandeaz,0,NA,0.0,Gasoline/Fuel,FALSE,FALSE,0
1.00000041154258E15,1.00000042734583E16,1.00000042734583E16,feewithdrawalcourtesypayfee,0,NA,0.0,'Service Charges/Fees',FALSE,FALSE,0
1.00000041154258E15,1.00000042734536E16,10000004273591300|10000004273859300,recurringtransfertohardycwaysavesavingsrefopetzp,1.5,0.5,0.0,Transfers,FALSE,FALSE,1
1.0008396146072E15,1.00083965285347E16,1.00083965275314E16,nationalcarrentalcollegeparraautomobilerenta,0,NA,0.0,Travel,FALSE,FALSE,0
1.00123564704416E15,1.0012356713456E16,10012356827877600|10012356866055300,debitcardwdchickfilawaahachietdatecard,6.36,18.87,2.82,Restaurants/Dining,FALSE,FALSE,0
1.00028121148802E15,1.00028123561963E16,10002812359708600|10002812365160600|10002812368143500|10002812372571300|10002812376831000|10002812381128800|10002812385700900|10002812390197000|10002812395519400|10002812399938500|10002812404807100|10002812408512700|10002812413223400|10002812418823300|10002812423833400|10002812428561900|10002812432832000|10002812437780400|10002812442025000,transferselfservicetransfertosharefromdraft,1,0.0,0.0,Transfers,FALSE,FALSE,1
1.00028121165718E15,1.00028121872194E16,10002812136346100|10002812176741900|10002812249095800|10002812249095800|10002812145468100|10002812156156200|10002812253757400|10002812253757400|10002812255220800|10002812255220800|10002812235323300|10002812145693000|10002812267051200|10002812267051200,paymentreceivedthankyou,1.2,2.62,16.22,'Credit Card Payments',FALSE,FALSE,0
1.00083961716152E15,1.00083967229996E16,10008396730340900|10008396732462900|10008396745749800|10008396746689400|10008396768314400|10008396796894000|10008396828397600|10008396839165000|10008396862943500|10008396895568900|10008396919803100,capitalonedesonlinepmtidindncoid,1.45,0.81,286.99,'Credit Card Payments',FALSE,FALSE,1
1.00000041154258E15,1.000000427312E16,10000004273120000|10000004273122900|10000004273122900|10000004271509700|10000004271509700,debitcardpurchaseatbirminghambirminghammionfromcard,0,0.0,3.69,'Other Expenses',FALSE,FALSE,0
